2.168136835098266602e-01,1.008877038955688477e+00,1.620362866106006550e-07,0.000000000000000000e+00,2.667646706104278564e-01,1.011199474334716797e+00,-2.120723575353622437e-02,0.000000000000000000e+00,3.217921853065490723e-01,9.825937747955322266e-01,-3.114652447402477264e-02,0.000000000000000000e+00,3.572457432746887207e-01,9.358966946601867676e-01,-4.076350852847099304e-02,0.000000000000000000e+00,3.732672631740570068e-01,8.793029785156250000e-01,-5.170252919197082520e-02,0.000000000000000000e+00,3.002119660377502441e-01,8.505305051803588867e-01,-1.808780245482921600e-02,0.000000000000000000e+00,3.234958350658416748e-01,7.795316576957702637e-01,-3.724578768014907837e-02,0.000000000000000000e+00,3.393924534320831299e-01,7.736060023307800293e-01,-5.381455644965171814e-02,0.000000000000000000e+00,3.498803973197937012e-01,7.947647571563720703e-01,-6.399100273847579956e-02,0.000000000000000000e+00,2.653161585330963135e-01,8.285974264144897461e-01,-2.012953907251358032e-02,0.000000000000000000e+00,2.879275977611541748e-01,7.561196088790893555e-01,-3.853449225425720215e-02,0.000000000000000000e+00,3.018182218074798584e-01,7.722409963607788086e-01,-5.374262109398841858e-02,0.000000000000000000e+00,3.071759045124053955e-01,8.124207258224487305e-01,-6.307395547628402710e-02,0.000000000000000000e+00,2.261794954538345337e-01,8.266418576240539551e-01,-2.476790174841880798e-02,0.000000000000000000e+00,2.417101860046386719e-01,7.561638355255126953e-01,-4.272155091166496277e-02,0.000000000000000000e+00,2.536088228225708008e-01,7.738594412803649902e-01,-4.921129718422889709e-02,0.000000000000000000e+00,2.601846456527709961e-01,8.070857524871826172e-01,-5.277113243937492371e-02,0.000000000000000000e+00,1.851205825805664062e-01,8.442889451980590820e-01,-3.109304979443550110e-02,0.000000000000000000e+00,1.880708187818527222e-01,7.948801517486572266e-01,-4.603709653019905090e-02,0.000000000000000000e+00,1.924791634082794189e-01,8.139156103134155273e-01,-4.613861441612243652e-02,0.000000000000000000e+00,1.927116960287094116e-01,8.429567813873291016e-01,-4.463219270110130310e-02,0.000000000000000000e+00,3.200548553466796875e+01,2.499503135681152344e+01,2.111088180541992188e+01,1.279108142852783203e+01,5.270757293701171875e+01,6.986064147949218750e+01,7.798957347869873047e+00,1.063277053833007812e+02,3.741860580444335938e+01,1.120799541473388672e+01,1.247915420532226562e+02,2.476618576049804688e+01,1.525877761840820312e+01,1.564325714111328125e+02,1.299258232116699219e+01,1.000000000000000000e+00
2.250820547342300415e-01,9.965292811393737793e-01,3.777530821480468148e-07,0.000000000000000000e+00,2.832122445106506348e-01,9.827826023101806641e-01,-2.467522211372852325e-02,0.000000000000000000e+00,3.379819393157958984e-01,9.381088614463806152e-01,-3.819084912538528442e-02,0.000000000000000000e+00,3.698671460151672363e-01,8.829340934753417969e-01,-5.054012313485145569e-02,0.000000000000000000e+00,3.902977108955383301e-01,8.219416141510009766e-01,-6.480918824672698975e-02,0.000000000000000000e+00,3.116053044795989990e-01,8.146827220916748047e-01,-2.779846638441085815e-02,0.000000000000000000e+00,3.365796804428100586e-01,7.433116436004638672e-01,-5.181730538606643677e-02,0.000000000000000000e+00,3.568586111068725586e-01,7.229442000389099121e-01,-7.210203260183334351e-02,0.000000000000000000e+00,3.744208514690399170e-01,7.261672019958496094e-01,-8.463840186595916748e-02,0.000000000000000000e+00,2.784205377101898193e-01,7.994155883789062500e-01,-2.944211103022098541e-02,0.000000000000000000e+00,2.992792427539825439e-01,7.198156118392944336e-01,-5.240717902779579163e-02,0.000000000000000000e+00,3.184287846088409424e-01,7.054237723350524902e-01,-7.381056994199752808e-02,0.000000000000000000e+00,3.336056768894195557e-01,7.220021486282348633e-01,-8.863779902458190918e-02,0.000000000000000000e+00,2.425375729799270630e-01,8.015543222427368164e-01,-3.395386040210723877e-02,0.000000000000000000e+00,2.569831013679504395e-01,7.204578518867492676e-01,-5.599018558859825134e-02,0.000000000000000000e+00,2.723532021045684814e-01,6.981837749481201172e-01,-7.421364635229110718e-02,0.000000000000000000e+00,2.860652804374694824e-01,7.068502902984619141e-01,-8.641044795513153076e-02,0.000000000000000000e+00,2.033220678567886353e-01,8.201898932456970215e-01,-4.007080197334289551e-02,0.000000000000000000e+00,2.076239734888076782e-01,7.495320439338684082e-01,-6.056888401508331299e-02,0.000000000000000000e+00,2.180655598640441895e-01,7.277222871780395508e-01,-7.260494679212570190e-02,0.000000000000000000e+00,2.289896905422210693e-01,7.301097512245178223e-01,-8.026168495416641235e-02,0.000000000000000000e+00,2.733465766906738281e+01,2.039557075500488281e+01,1.136726856231689453e+01,1.145869731903076172e+01,2.873378562927246094e+01,4.477816390991210938e+01,7.402544975280761719e+00,4.209133529663085938e+01,6.471930694580078125e+01,7.075471401214599609e+00,2.913805389404296875e+01,6.875035858154296875e+01,1.074950599670410156e+01,2.297555160522460938e+01,6.509445190429687500e+01,1.000000000000000000e+00
2.503476142883300781e-01,9.578190445899963379e-01,3.990793686625693226e-07,0.000000000000000000e+00,3.090515434741973877e-01,9.301564097404479980e-01,-1.799090765416622162e-02,0.000000000000000000e+00,3.584418296813964844e-01,8.809764981269836426e-01,-2.466281317174434662e-02,0.000000000000000000e+00,3.882494866847991943e-01,8.243042826652526855e-01,-3.160559386014938354e-02,0.000000000000000000e+00,4.089833498001098633e-01,7.697294950485229492e-01,-3.924544528126716614e-02,0.000000000000000000e+00,3.313448429107666016e-01,7.656411528587341309e-01,-3.707013558596372604e-03,0.000000000000000000e+00,3.558150529861450195e-01,7.044624686241149902e-01,-1.968960836529731750e-02,0.000000000000000000e+00,3.750341832637786865e-01,6.841271519660949707e-01,-3.553038462996482849e-02,0.000000000000000000e+00,3.928786814212799072e-01,6.775119304656982422e-01,-4.535675048828125000e-02,0.000000000000000000e+00,3.035432994365692139e-01,7.493194937705993652e-01,-4.458227194845676422e-03,0.000000000000000000e+00,3.230369389057159424e-01,6.811775565147399902e-01,-1.819034293293952942e-02,0.000000000000000000e+00,3.412598371505737305e-01,6.627924442291259766e-01,-3.273310884833335876e-02,0.000000000000000000e+00,3.590005338191986084e-01,6.656742691993713379e-01,-4.275304079055786133e-02,0.000000000000000000e+00,2.725895643234252930e-01,7.468715906143188477e-01,-9.018158540129661560e-03,0.000000000000000000e+00,2.866754233837127686e-01,6.776283979415893555e-01,-2.414651587605476379e-02,0.000000000000000000e+00,3.011639714241027832e-01,6.552522182464599609e-01,-3.549090772867202759e-02,0.000000000000000000e+00,3.168195784091949463e-01,6.576709747314453125e-01,-4.229622334241867065e-02,0.000000000000000000e+00,2.378163188695907593e-01,7.561933994293212891e-01,-1.555046904832124710e-02,0.000000000000000000e+00,2.440850883722305298e-01,6.920210719108581543e-01,-3.062658943235874176e-02,0.000000000000000000e+00,2.556923329830169678e-01,6.725465059280395508e-01,-3.755129873752593994e-02,0.000000000000000000e+00,2.690073549747467041e-01,6.755505204200744629e-01,-4.061206802725791931e-02,0.000000000000000000e+00,2.173929595947265625e+01,1.730379867553710938e+01,7.006474971771240234e+00,1.265897655487060547e+01,2.550693511962890625e+01,2.316700172424316406e+01,9.914786338806152344e+00,3.250493240356445312e+01,4.708498001098632812e+01,1.107213020324707031e+01,2.313830375671386719e+01,5.997876358032226562e+01,1.257196044921875000e+01,2.462865257263183594e+01,6.929445648193359375e+01,1.000000000000000000e+00
2.718199491500854492e-01,9.089531898498535156e-01,4.643504496470995946e-07,0.000000000000000000e+00,3.345736265182495117e-01,8.743900060653686523e-01,-1.642188988626003265e-02,0.000000000000000000e+00,3.824268877506256104e-01,8.302428722381591797e-01,-2.333587966859340668e-02,0.000000000000000000e+00,4.137881994247436523e-01,7.791165709495544434e-01,-3.127362206578254700e-02,0.000000000000000000e+00,4.383482933044433594e-01,7.305454611778259277e-01,-4.003796353936195374e-02,0.000000000000000000e+00,3.555652499198913574e-01,7.238631844520568848e-01,-3.854410897474735975e-04,0.000000000000000000e+00,3.836149871349334717e-01,6.706264019012451172e-01,-1.871065795421600342e-02,0.000000000000000000e+00,4.068618118762969971e-01,6.434199810028076172e-01,-3.690641373395919800e-02,0.000000000000000000e+00,4.291115403175354004e-01,6.280612945556640625e-01,-4.821201786398887634e-02,0.000000000000000000e+00,3.305561840534210205e-01,7.049817442893981934e-01,-2.380678663030266762e-03,0.000000000000000000e+00,3.537893295288085938e-01,6.408176422119140625e-01,-1.874976977705955505e-02,0.000000000000000000e+00,3.748549818992614746e-01,6.193416118621826172e-01,-3.551773726940155029e-02,0.000000000000000000e+00,3.972724080085754395e-01,6.183972954750061035e-01,-4.639651626348495483e-02,0.000000000000000000e+00,3.025575876235961914e-01,7.002531290054321289e-01,-8.355502970516681671e-03,0.000000000000000000e+00,3.194732666015625000e-01,6.321520209312438965e-01,-2.579039894044399261e-02,0.000000000000000000e+00,3.382351100444793701e-01,6.076658964157104492e-01,-3.803965821862220764e-02,0.000000000000000000e+00,3.601747155189514160e-01,6.107234954833984375e-01,-4.440795630216598511e-02,0.000000000000000000e+00,2.701196074485778809e-01,7.078341245651245117e-01,-1.624455489218235016e-02,0.000000000000000000e+00,2.780089080333709717e-01,6.455137729644775391e-01,-3.222092613577842712e-02,0.000000000000000000e+00,2.919747233390808105e-01,6.199260950088500977e-01,-3.952872008085250854e-02,0.000000000000000000e+00,3.097060620784759521e-01,6.170858144760131836e-01,-4.234970733523368835e-02,0.000000000000000000e+00,1.527110862731933594e+01,1.573882389068603516e+01,4.922154426574707031e+00,1.716625213623046875e+01,1.546179676055908203e+01,1.414139080047607422e+01,1.339714717864990234e+01,2.759958076477050781e+01,3.819506835937500000e+01,1.291693973541259766e+01,2.363816452026367188e+01,5.716839599609375000e+01,1.227546787261962891e+01,2.075296020507812500e+01,5.138593673706054688e+01,1.000000000000000000e+00
2.902595996856689453e-01,8.536856770515441895e-01,5.651189098898612428e-07,0.000000000000000000e+00,3.556090295314788818e-01,8.253384828567504883e-01,-1.559159625321626663e-02,0.000000000000000000e+00,4.013775885105133057e-01,7.927171587944030762e-01,-2.416510879993438721e-02,0.000000000000000000e+00,4.345142543315887451e-01,7.467507123947143555e-01,-3.370532393455505371e-02,0.000000000000000000e+00,4.605606794357299805e-01,6.983880996704101562e-01,-4.390588775277137756e-02,0.000000000000000000e+00,3.793544471263885498e-01,6.885346174240112305e-01,-2.859581727534532547e-03,0.000000000000000000e+00,4.145081639289855957e-01,6.351419687271118164e-01,-2.207701280713081360e-02,0.000000000000000000e+00,4.426238536834716797e-01,6.058406233787536621e-01,-4.007231444120407104e-02,0.000000000000000000e+00,4.686393737792968750e-01,5.861212015151977539e-01,-5.126321315765380859e-02,0.000000000000000000e+00,3.578317165374755859e-01,6.642253398895263672e-01,-5.046104546636343002e-03,0.000000000000000000e+00,3.903130292892456055e-01,6.055448651313781738e-01,-2.176930196583271027e-02,0.000000000000000000e+00,4.177002608776092529e-01,5.806719064712524414e-01,-3.828499838709831238e-02,0.000000000000000000e+00,4.441881179809570312e-01,5.733030438423156738e-01,-4.932369291782379150e-02,0.000000000000000000e+00,3.325445055961608887e-01,6.529360413551330566e-01,-1.088255550712347031e-02,0.000000000000000000e+00,3.562569320201873779e-01,5.912852883338928223e-01,-2.765670046210289001e-02,0.000000000000000000e+00,3.804294466972351074e-01,5.658231973648071289e-01,-3.958299756050109863e-02,0.000000000000000000e+00,4.056115150451660156e-01,5.640196800231933594e-01,-4.622589424252510071e-02,0.000000000000000000e+00,3.023093640804290771e-01,6.523557305335998535e-01,-1.853019371628761292e-02,0.000000000000000000e+00,3.139855861663818359e-01,5.940179824829101562e-01,-3.378598019480705261e-02,0.000000000000000000e+00,3.319334089756011963e-01,5.701239705085754395e-01,-4.108191654086112976e-02,0.000000000000000000e+00,3.525914251804351807e-01,5.650742053985595703e-01,-4.423516243696212769e-02,0.000000000000000000e+00,1.238176155090332031e+01,1.851567268371582031e+01,7.429928302764892578e+00,1.660986709594726562e+01,1.213777351379394531e+01,9.758699417114257812e+00,1.559080886840820312e+01,2.037663459777832031e+01,2.464281845092773438e+01,1.439255523681640625e+01,2.199726486206054688e+01,4.070018386840820312e+01,1.198961257934570312e+01,2.482417678833007812e+01,3.893444442749023438e+01,1.000000000000000000e+00
3.334830999374389648e-01,7.645683884620666504e-01,3.768650742586032720e-07,0.000000000000000000e+00,3.782933354377746582e-01,7.725479602813720703e-01,-2.193471230566501617e-02,0.000000000000000000e+00,4.237045049667358398e-01,7.472418546676635742e-01,-3.292664140462875366e-02,0.000000000000000000e+00,4.558354616165161133e-01,7.113729715347290039e-01,-4.193141311407089233e-02,0.000000000000000000e+00,4.865773916244506836e-01,6.827475428581237793e-01,-5.183863639831542969e-02,0.000000000000000000e+00,4.131438136100769043e-01,6.346625089645385742e-01,-2.542202547192573547e-02,0.000000000000000000e+00,4.538817405700683594e-01,5.852193832397460938e-01,-4.552553966641426086e-02,0.000000000000000000e+00,4.818242192268371582e-01,5.681867599487304688e-01,-6.016388535499572754e-02,0.000000000000000000e+00,5.065661072731018066e-01,5.602206587791442871e-01,-6.888801604509353638e-02,0.000000000000000000e+00,3.932988047599792480e-01,6.129708290100097656e-01,-2.520850487053394318e-02,0.000000000000000000e+00,4.311409592628479004e-01,5.547908544540405273e-01,-4.159667715430259705e-02,0.000000000000000000e+00,4.603389799594879150e-01,5.388411879539489746e-01,-5.294643715023994446e-02,0.000000000000000000e+00,4.858623743057250977e-01,5.372743606567382812e-01,-6.061657890677452087e-02,0.000000000000000000e+00,3.683406710624694824e-01,6.044923067092895508e-01,-2.791873365640640259e-02,0.000000000000000000e+00,3.950093388557434082e-01,5.407195091247558594e-01,-4.481878131628036499e-02,0.000000000000000000e+00,4.187585711479187012e-01,5.214007496833801270e-01,-5.332973599433898926e-02,0.000000000000000000e+00,4.417841136455535889e-01,5.180515050888061523e-01,-5.835320428013801575e-02,0.000000000000000000e+00,3.386673331260681152e-01,6.036903262138366699e-01,-3.253016620874404907e-02,0.000000000000000000e+00,3.515920639038085938e-01,5.427811145782470703e-01,-4.828650876879692078e-02,0.000000000000000000e+00,3.693684637546539307e-01,5.224792957305908203e-01,-5.459495633840560913e-02,0.000000000000000000e+00,3.881946802139282227e-01,5.174916982650756836e-01,-5.790779739618301392e-02,0.000000000000000000e+00,3.941613388061523438e+01,1.869534873962402344e+01,5.739268779754638672e+00,1.109792041778564453e+01,1.908668327331542969e+01,1.374942111968994141e+01,1.215270519256591797e+01,2.773374176025390625e+01,2.400997543334960938e+01,1.097139072418212891e+01,2.730496597290039062e+01,3.011312866210937500e+01,1.026275253295898438e+01,2.839734077453613281e+01,3.344395446777343750e+01,1.000000000000000000e+00
3.131016790866851807e-01,8.020122051239013672e-01,5.823296760354423895e-07,0.000000000000000000e+00,3.775797486305236816e-01,7.795581817626953125e-01,-1.470973994582891464e-02,0.000000000000000000e+00,4.239363372325897217e-01,7.500830292701721191e-01,-2.429466694593429565e-02,0.000000000000000000e+00,4.580507874488830566e-01,7.108211517333984375e-01,-3.464899212121963501e-02,0.000000000000000000e+00,4.898970127105712891e-01,6.749311685562133789e-01,-4.561802744865417480e-02,0.000000000000000000e+00,4.058431386947631836e-01,6.462066769599914551e-01,-7.146373856812715530e-03,0.000000000000000000e+00,4.452883601188659668e-01,5.980947613716125488e-01,-2.744697220623493195e-02,0.000000000000000000e+00,4.760277569293975830e-01,5.726686716079711914e-01,-4.469524323940277100e-02,0.000000000000000000e+00,5.039395093917846680e-01,5.579731464385986328e-01,-5.497049912810325623e-02,0.000000000000000000e+00,3.867185413837432861e-01,6.210715770721435547e-01,-9.875281713902950287e-03,0.000000000000000000e+00,4.242771267890930176e-01,5.658795237541198730e-01,-2.765188366174697876e-02,0.000000000000000000e+00,4.550465047359466553e-01,5.442055463790893555e-01,-4.251516982913017273e-02,0.000000000000000000e+00,4.832905530929565430e-01,5.390032529830932617e-01,-5.184945091605186462e-02,0.000000000000000000e+00,3.630627691745758057e-01,6.084150671958923340e-01,-1.591398939490318298e-02,0.000000000000000000e+00,3.909985423088073730e-01,5.492172837257385254e-01,-3.301219642162322998e-02,0.000000000000000000e+00,4.187738597393035889e-01,5.270243287086486816e-01,-4.336711391806602478e-02,0.000000000000000000e+00,4.460816383361816406e-01,5.259824395179748535e-01,-4.877546057105064392e-02,0.000000000000000000e+00,3.341484367847442627e-01,6.056923270225524902e-01,-2.356430888175964355e-02,0.000000000000000000e+00,3.480204045772552490e-01,5.484717488288879395e-01,-3.807931393384933472e-02,0.000000000000000000e+00,3.679804801940917969e-01,5.243582129478454590e-01,-4.422675445675849915e-02,0.000000000000000000e+00,3.899323940277099609e-01,5.180084705352783203e-01,-4.665509983897209167e-02,0.000000000000000000e+00,1.319782924652099609e+01,1.633614730834960938e+01,1.719919085502624512e+00,1.791598510742187500e+01,1.161889457702636719e+01,1.227815628051757812e+01,1.693032455444335938e+01,2.064124107360839844e+01,2.350869750976562500e+01,1.465203857421875000e+01,2.520348739624023438e+01,3.571074295043945312e+01,1.020213603973388672e+01,2.550927734375000000e+01,3.421720504760742188e+01,1.000000000000000000e+00
3.367270231246948242e-01,7.522788643836975098e-01,5.757628400715475436e-07,0.000000000000000000e+00,3.996102511882781982e-01,7.417294979095458984e-01,-1.137889456003904343e-02,0.000000000000000000e+00,4.499474465847015381e-01,7.208617329597473145e-01,-1.915990188717842102e-02,0.000000000000000000e+00,4.877406656742095947e-01,6.865888237953186035e-01,-2.758765779435634613e-02,0.000000000000000000e+00,5.207841396331787109e-01,6.564708352088928223e-01,-3.599767014384269714e-02,0.000000000000000000e+00,4.343613982200622559e-01,6.061313152313232422e-01,-1.672138227149844170e-03,0.000000000000000000e+00,4.768492877483367920e-01,5.647014379501342773e-01,-1.734882034361362457e-02,0.000000000000000000e+00,5.081911683082580566e-01,5.477755069732666016e-01,-3.132867440581321716e-02,0.000000000000000000e+00,5.344286561012268066e-01,5.394617319107055664e-01,-3.938507661223411560e-02,0.000000000000000000e+00,4.176457524299621582e-01,5.748114585876464844e-01,-3.413633210584521294e-03,0.000000000000000000e+00,4.635648131370544434e-01,5.269024968147277832e-01,-1.531462278217077255e-02,0.000000000000000000e+00,4.966265261173248291e-01,5.097279548645019531e-01,-2.627395465970039368e-02,0.000000000000000000e+00,5.244231224060058594e-01,5.057031512260437012e-01,-3.324204683303833008e-02,0.000000000000000000e+00,3.976774811744689941e-01,5.566188097000122070e-01,-7.882017642259597778e-03,0.000000000000000000e+00,4.345155060291290283e-01,5.050811767578125000e-01,-1.892635039985179901e-02,0.000000000000000000e+00,4.634900689125061035e-01,4.890585541725158691e-01,-2.535364963114261627e-02,0.000000000000000000e+00,4.889484047889709473e-01,4.912172555923461914e-01,-2.868326194584369659e-02,0.000000000000000000e+00,3.731684982776641846e-01,5.480283498764038086e-01,-1.381992455571889877e-02,0.000000000000000000e+00,3.957987427711486816e-01,4.975856244564056396e-01,-2.294792234897613525e-02,0.000000000000000000e+00,4.186211824417114258e-01,4.831663072109222412e-01,-2.513421513140201569e-02,0.000000000000000000e+00,4.405848979949951172e-01,4.847033619880676270e-01,-2.482751943171024323e-02,0.000000000000000000e+00,1.298164558410644531e+01,1.949488449096679688e+01,1.281069993972778320e+00,1.852710914611816406e+01,1.649411773681640625e+01,1.141254997253417969e+01,2.123916435241699219e+01,1.928030395507812500e+01,1.869737625122070312e+01,1.969907379150390625e+01,2.509610557556152344e+01,3.352469635009765625e+01,1.501638507843017578e+01,3.362148666381835938e+01,3.665741348266601562e+01,1.000000000000000000e+00
7.500382661819458008e-01,8.641885519027709961e-01,-7.794710086272971239e-07,0.000000000000000000e+00,6.626611351966857910e-01,8.744570612907409668e-01,-1.710230857133865356e-02,0.000000000000000000e+00,5.973419547080993652e-01,8.596227765083312988e-01,-3.706819936633110046e-02,0.000000000000000000e+00,5.522804856300354004e-01,8.559914827346801758e-01,-5.818406119942665100e-02,0.000000000000000000e+00,5.224933028221130371e-01,8.548960685729980469e-01,-7.489853352308273315e-02,0.000000000000000000e+00,5.870404243469238281e-01,6.354348063468933105e-01,-2.545380219817161560e-02,0.000000000000000000e+00,5.354529023170471191e-01,7.393476963043212891e-01,-6.244553625583648682e-02,0.000000000000000000e+00,5.660832524299621582e-01,8.178262710571289062e-01,-8.070389926433563232e-02,0.000000000000000000e+00,5.892122387886047363e-01,8.189311027526855469e-01,-8.956716954708099365e-02,0.000000000000000000e+00,6.308165192604064941e-01,6.243000626564025879e-01,-3.625208884477615356e-02,0.000000000000000000e+00,5.733431577682495117e-01,7.681997418403625488e-01,-7.170595973730087280e-02,0.000000000000000000e+00,6.068078875541687012e-01,8.444668650627136230e-01,-7.460774481296539307e-02,0.000000000000000000e+00,6.289393901824951172e-01,8.340605497360229492e-01,-7.169334590435028076e-02,0.000000000000000000e+00,6.783209443092346191e-01,6.415520310401916504e-01,-5.124035477638244629e-02,0.000000000000000000e+00,6.220038533210754395e-01,7.841646671295166016e-01,-8.472970128059387207e-02,0.000000000000000000e+00,6.501178145408630371e-01,8.497188687324523926e-01,-7.088810950517654419e-02,0.000000000000000000e+00,6.695633530616760254e-01,8.336157202720642090e-01,-5.559037253260612488e-02,0.000000000000000000e+00,7.252685427665710449e-01,6.747737526893615723e-01,-6.828119605779647827e-02,0.000000000000000000e+00,6.767349243164062500e-01,7.785142660140991211e-01,-8.570312708616256714e-02,0.000000000000000000e+00,6.896824836730957031e-01,8.201102018356323242e-01,-7.321754097938537598e-02,0.000000000000000000e+00,7.063155770301818848e-01,8.041994571685791016e-01,-5.901778116822242737e-02,0.000000000000000000e+00,1.973153686523437500e+01,1.138503074645996094e+01,4.792408466339111328e+00,1.148275146484375000e+02,4.631223297119140625e+01,6.339932632446289062e+01,1.278778915405273438e+02,4.628623199462890625e+01,9.171681213378906250e+01,1.337683715820312500e+02,5.018317413330078125e+01,9.796428680419921875e+01,1.372515411376953125e+02,4.863914489746093750e+01,1.026865158081054688e+02,1.000000000000000000e+00
3.656492531299591064e-01,7.146340608596801758e-01,4.741968098187498981e-07,0.000000000000000000e+00,4.230919480323791504e-01,7.154371738433837891e-01,-1.132457982748746872e-02,0.000000000000000000e+00,4.717663526535034180e-01,7.047048211097717285e-01,-1.713244803249835968e-02,0.000000000000000000e+00,5.067873001098632812e-01,6.793519258499145508e-01,-2.406417578458786011e-02,0.000000000000000000e+00,5.312762856483459473e-01,6.579817533493041992e-01,-3.065102547407150269e-02,0.000000000000000000e+00,4.660412073135375977e-01,5.802009701728820801e-01,3.419045126065611839e-03,0.000000000000000000e+00,5.108928680419921875e-01,5.474348664283752441e-01,-9.796204045414924622e-03,0.000000000000000000e+00,5.409401655197143555e-01,5.389896631240844727e-01,-2.300704643130302429e-02,0.000000000000000000e+00,5.653615593910217285e-01,5.379840135574340820e-01,-3.097467496991157532e-02,0.000000000000000000e+00,4.522534906864166260e-01,5.503971576690673828e-01,1.154801575466990471e-03,0.000000000000000000e+00,4.957085549831390381e-01,5.066411495208740234e-01,-8.850679732859134674e-03,0.000000000000000000e+00,5.265414714813232422e-01,4.984982907772064209e-01,-1.951433345675468445e-02,0.000000000000000000e+00,5.511841177940368652e-01,5.039372444152832031e-01,-2.654810249805450439e-02,0.000000000000000000e+00,4.344917833805084229e-01,5.317511558532714844e-01,-4.276381805539131165e-03,0.000000000000000000e+00,4.708838760852813721e-01,4.829854369163513184e-01,-1.387069188058376312e-02,0.000000000000000000e+00,5.003393888473510742e-01,4.736874699592590332e-01,-2.094765566289424896e-02,0.000000000000000000e+00,5.252543091773986816e-01,4.814656376838684082e-01,-2.505376003682613373e-02,0.000000000000000000e+00,4.115981161594390869e-01,5.222798585891723633e-01,-1.155962143093347549e-02,0.000000000000000000e+00,4.331736862659454346e-01,4.726327657699584961e-01,-1.994704082608222961e-02,0.000000000000000000e+00,4.562353491783142090e-01,4.612650871276855469e-01,-2.279520779848098755e-02,0.000000000000000000e+00,4.781799316406250000e-01,4.681434035301208496e-01,-2.341625280678272247e-02,0.000000000000000000e+00,1.382646846771240234e+01,2.337137985229492188e+01,5.635515213012695312e+00,2.234105491638183594e+01,2.161978149414062500e+01,1.340917682647705078e+01,1.944665336608886719e+01,3.088585853576660156e+01,2.618318176269531250e+01,1.778457260131835938e+01,3.529171371459960938e+01,3.442695236206054688e+01,1.138869285583496094e+01,3.998003768920898438e+01,4.378302764892578125e+01,1.000000000000000000e+00
